Month,Day,Hour,Solar_Radiation,Cloud_Cover,Ozone_Level,Altitude,UV_Index,UV_Risk_Level
1,19,6,359.5648940368711,0.4422938054511353,384.48685673122486,0.19228413310852643,1.3097382817945367,Low
1,3,8,965.0219368668337,0.7073970000329277,214.5469895557337,1.7884279486496908,1.1902632600694576,Low
3,20,16,450.53370541217834,0.3892304716917885,256.1201626475832,2.218743531665228,1.4352373127694693,Low
11,11,10,446.9607142632301,0.228875462483499,269.9875707141428,0.6329096718598513,1.64906783353926,Low
5,17,6,406.3483938290551,0.5968518768877594,356.48516244255757,2.524866022628322,1.2190639448406413,Low
12,27,23,587.2668466128266,0.9281820981139515,398.5029240323943,0.09106141659901279,0.2826736383029308,Low
3,13,13,238.73053886063838,0.9291395200154627,248.1341029514306,2.5314385909749184,0.08766943439922037,Low
1,11,18,598.34033682221,0.3419052781054903,374.8614668274161,1.3809871519282952,2.7998590721238243,Low
1,2,3,587.5343311690036,0.527677466221695,366.1245520863582,0.6527638197949335,1.8038973298098007,Low
8,9,5,785.711631344383,0.2116358985698612,244.93147952835332,0.401334434981904,2.630101073633683,Low
10,26,9,850.284965743827,0.9956311094988834,279.8665160398445,2.8599215027471176,0.02228300044241167,Low
11,2,6,496.3972152811816,0.9811179078679357,281.9345738585038,0.21799676274347013,0.045003086056924185,Low
12,21,12,372.0999244163444,0.6495089297074473,395.6441337053117,0.597280259807777,0.9113484091030524,Low
12,9,13,333.401407585385,0.8044140596774734,236.17838027577966,1.043467042299138,0.2834649653936636,Low
2,9,3,275.16145303438475,0.7151001612837,359.8315942209564,1.8607045468833614,0.5576199815986664,Low
3,8,7,151.8828239791224,0.5931582190394682,266.838542834622,1.6344032558282953,0.3197242909106352,Low
2,17,4,408.203180951242,0.053347996988897695,346.1740691552321,0.37693047723694195,2.3135502278258406,Low
3,1,0,343.2229229177049,0.45476434255266107,284.0022008591326,0.8691839512146439,0.9627819280774906,Low
7,25,3,969.7756472797666,0.6747863021674105,315.671952623308,0.7162553132580722,1.7781479848817703,Low
1,11,2,601.9379436250395,0.6775316138836847,366.5223546652262,0.6406285634710241,1.261697856640633,Low
10,8,8,412.5493351274568,0.3731226184223836,360.83311299677683,1.233433009439961,1.7471336417125858,Low
8,10,7,622.4208408943264,0.9416919866580306,373.28463670794,2.1120943577749705,0.2734767950091604,Low
10,25,0,225.27703121112597,0.167357032236781,211.92346506893182,0.6523587966517078,0.70574744521979,Low
10,7,5,499.6393742819826,0.5003594462155606,338.410110607949,1.1000366391089442,1.5628986954151591,Low
10,3,8,663.6108892789574,0.6908839765508228,227.99747534435258,1.1727522805234867,0.870911407496976,Low
2,3,6,540.0080486132063,0.6971358058918092,283.1637136036822,2.9293695883062307,0.9979570810206849,Low
3,18,3,461.6009205888918,0.6486389567688156,309.71768301093766,2.8639990706372065,1.0769883996387515,Low
9,5,12,994.4635500097284,0.27528821345186016,280.54789694936613,2.400412748256228,4.178747235095979,Moderate
7,12,16,892.2832859340343,0.15620656868662197,303.9223351606015,0.7249767624575555,4.090219596059123,Moderate
4,12,1,661.0653623434961,0.6359403268267109,399.30526175972386,0.20411194227500906,1.6343534118841931,Low
10,19,4,612.4396250640544,0.5993021161394377,227.04346274257094,0.9507124131618743,1.0169051714091801,Low
5,6,11,658.5944318421257,0.17935601028924097,335.09120906728515,0.8003836483014926,3.260046648574831,Moderate
2,2,20,281.18089704018996,0.7051391455705633,279.20019327712305,1.5177774004391815,0.4443611446612755,Low
11,12,7,455.62396893788673,0.4551719917336564,226.60195978146575,2.333183730203379,1.1562549390268304,Low
8,19,5,135.5135796018094,0.6677605916031529,231.7473526748619,2.574968816636574,0.21867765611001153,Low
4,5,7,527.991433738144,0.8373670797701507,389.8546212491234,2.5345922562315257,0.6993538726544869,Low
9,12,17,588.7221255618969,0.16972842857692316,375.9202993423524,1.0790266836692033,3.3929437648252696,Moderate
5,27,2,304.97476249288866,0.01914486799683668,381.4083920830044,2.0617030303820485,2.2935932203653526,Low
9,27,21,967.6259624489624,0.7791025863957868,398.30655516547733,0.9385025925726601,1.5521090134310833,Low
4,17,11,918.5091498435178,0.6096974251526159,241.66307800170358,0.18271662970554814,1.4703056081172503,Low
10,17,2,749.9289119103153,0.6996395696221217,271.0878674728124,2.104695796808827,1.2319001996905978,Low
5,10,21,580.0479658888263,0.8381549749886426,333.8438059849733,0.029482657709363536,0.5238824700471909,Low
9,25,5,882.9722436829164,0.8028109348245005,296.76050797212946,1.2275477623754658,0.9668734759639468,Low
8,23,1,217.58710944111664,0.9609201469288247,283.6779066756667,0.9881378079062272,0.04417580229365331,Low
3,17,22,811.4588148473965,0.5359350788521182,271.5622498671186,2.080132615556557,2.0588991448075387,Low
1,15,11,212.33873257016347,0.48849563265990537,318.75612638869046,2.2987364182811367,0.7096535032808802,Low
3,12,1,814.7895962944649,0.4018871998907301,315.11868572801643,0.9122839079138515,2.792975554336941,Low
4,16,5,348.1908114262212,0.15369104284420454,232.29156681284803,2.4348810433345607,1.418633043561548,Low
2,24,16,889.38152291637,0.5726072328820224,294.3479675036878,0.8817502815148013,2.029195156969837,Low
1,19,2,949.6378844428581,0.2770125243259788,310.69435524196996,1.3389790799596837,4.031297716542242,Moderate
7,8,1,233.91637246460408,0.9213075122129755,314.0573877462781,2.181055581042402,0.11736445439748391,Low
8,21,22,516.4080445588542,0.5831908042770976,242.02143858247035,2.078760687674366,1.0487096285971622,Low
7,17,19,982.8886403464167,0.5928401805081102,348.45427845045737,2.9621054169366,3.0125851360942986,Moderate
5,23,7,535.066692375832,0.35492466087701,205.03981896421394,0.6754830726477956,1.259194598865082,Low
12,5,21,877.1927702630907,0.05198935197770749,270.96637110863253,1.986953740618747,4.501748546514171,Moderate
1,22,11,629.8583699181879,0.03174376537298862,356.04252970712673,1.8290457248273322,4.28088484172576,Moderate
7,16,3,437.7969171276417,0.4233351441531975,312.77858421108044,2.7452953634700896,1.677381493660583,Low
7,6,4,357.2051999732832,0.08456537809723785,252.23248650217204,0.46908642493462516,1.439142046150934,Low
9,8,12,282.9007819774786,0.6068469555401391,338.99062386860953,2.255394490760799,0.7701219861460716,Low
3,25,14,785.6183722399275,0.8809730056396574,313.47818883121465,1.7048058488063051,0.5718437661058897,Low
9,18,22,447.8864561407251,0.8829148165187222,359.24872189127746,0.8239976093637162,0.3398611633246474,Low
1,25,15,560.1479159806761,0.6590454101322324,347.00503723796464,1.4233047424415224,1.2617565191357425,Low
1,12,9,543.0929320010637,0.211231831472931,322.0215844072469,1.0013297912093932,2.529312222563582,Low
4,15,22,619.5511263098181,0.8629968313588721,297.63553506216283,1.7379402083653828,0.4942346456904409,Low
9,27,15,879.019431062097,0.8860934353132082,226.63642513350467,2.6670018324439977,0.47907060465984475,Low
6,26,11,982.6654092250865,0.1966535849529587,252.26660357707675,1.707914953236606,3.885944534167358,Moderate
11,9,16,466.82578771643523,0.7374260857706773,283.81989458341707,1.8951672549797522,0.6897132257188814,Low
3,13,15,844.7670298956727,0.28651954892712295,319.85985740127774,1.5562435413441285,3.7131646607914304,Moderate
1,26,11,788.0750151892458,0.8026403123529297,302.74157104306096,0.15349651933642772,0.7968240660563474,Low
4,15,7,616.176056310016,0.9972378999036027,257.6369051919059,0.6985756706282827,0.007818564393078889,Low
12,10,19,960.4424292507398,0.030026005329392813,201.2928715579421,1.4760051882962482,3.586735153211124,Moderate
9,16,2,280.42706397556253,0.8973658657909319,299.2478443801628,0.9307058512341143,0.15690606674992574,Low
3,7,15,198.33778927865927,0.622630533598658,257.1251977124486,0.5452907932835827,0.3382393837587622,Low
12,17,12,868.56577025988,0.9733826191648212,346.92166014210704,1.512398525755315,0.15389127905018107,Low
9,23,22,495.23483497037347,0.4650095175264276,204.7892530540967,0.968429380343551,0.9918764898616388,Low
7,26,18,862.2719687863545,0.8473879305713737,316.9655622611582,0.7743229295202442,0.7490037062827292,Low
12,21,7,903.7811846758734,0.06239406859827723,388.2948475012131,1.3919562523211424,6.24729951167806,High
4,22,21,156.2118342571643,0.3352790500782957,234.8818534222999,0.39985277424651944,0.42274521894118855,Low
3,26,4,895.1182866874547,0.06701653775120997,294.3298981501191,2.783237199226222,5.2369490963599645,Moderate
10,7,19,503.48714983248,0.9753431334790705,218.28439836342764,2.603106293757717,0.05692136678809047,Low
5,14,7,559.389240103809,0.8169739072718367,325.13638245227054,2.1228617572216057,0.6725840879747796,Low
5,15,23,663.9332599838892,0.8525474212459705,310.1063361192451,0.31864148276536863,0.5221060315296523,Low
3,21,11,933.7443460570781,0.9379652314338942,281.4731048425665,2.3276317634090793,0.33498738911249776,Low
12,7,0,117.20448498678763,0.08510348611978535,304.2754042947482,2.423871984327057,0.6755986439001637,Low
9,9,20,529.1591214860354,0.38559759251333336,379.314931693802,2.303293853143013,2.528769711186945,Low
4,19,19,718.9498381875046,0.07103488904400213,239.25886046221342,0.3418976613577235,2.75432389165154,Low
11,16,5,750.4362619284057,0.21079310155002862,204.51290234106943,1.9317238712032943,2.408670202757163,Low
5,8,21,723.2791883833971,0.22936577703767236,372.3329769398202,2.5029743872481958,4.3246190229033745,Moderate
4,18,17,220.99161646730965,0.4691072110475787,315.4234164775813,1.7320602036590032,0.7236017175042975,Low
5,27,7,369.4560295345131,0.2685621674536426,378.13169109236844,1.939222125684267,2.0333307908763953,Low
7,23,6,422.8439728753121,0.10097810681776109,319.3890446826345,1.3750904382789186,2.301834186004995,Low
9,18,0,823.9934869115544,0.1674910890941077,362.03221799194046,1.5861219596521579,4.79564178966786,Moderate
7,20,20,350.8838851730977,0.14727556355209093,285.9346726710296,0.10313057505517564,1.4406008570414253,Low
5,7,15,289.63446748048284,0.9730767979122983,349.9719862576537,1.9168890659198539,0.054202820072268273,Low
10,3,11,961.7032171342865,0.7592925069184736,382.6082933779712,0.24434163867347758,1.5122300407142644,Low
10,18,5,107.97695660212202,0.967761465269562,314.42459274444127,1.30504378302067,0.02062262203845909,Low
7,27,19,998.0387701137804,0.43974048650790853,236.15703011247592,0.8779652930022235,2.3940540389415843,Low
10,10,1,709.1391689716561,0.2783684816626566,253.75952300603964,1.6362838506351394,2.518444433529323,Low
5,7,13,845.6223695042054,0.7982931972091867,239.72891537948115,0.40024900656962126,0.7087774894967891,Low
3,17,3,365.15745671157384,0.3262539180411468,249.37140551914658,2.0749302059199546,1.2346858134129959,Low
7,14,0,112.88374990035398,0.2993833737053483,261.2830898702073,2.3850346107854112,0.42654921268571944,Low
11,24,22,764.0825667053771,0.2325059922078312,311.0267573506377,0.4900633492294695,3.1888926348539313,Moderate
11,3,17,850.7301373006082,0.12967897822423535,317.5983258927665,0.3129392620556465,4.041854781242309,Moderate
2,12,12,766.4285187581672,0.25646306101676597,285.2999494483722,0.43654644836207745,2.828013382391758,Low
12,28,1,228.56525857075474,0.3553197484738877,323.08415596416705,2.631382685695505,1.0022357479912882,Low
9,13,8,778.0851300312722,0.6739942081457304,216.31498512227319,1.5845677852690685,1.0594186700863997,Low
10,2,20,792.0305038968769,0.06256484221945158,217.557647411632,1.4017829880225077,3.0695804466843746,Moderate
10,3,1,692.6864641030494,0.21050693966534295,234.36589207153168,0.32013545730706283,2.2045176138506046,Low
12,5,8,789.5043395160276,0.8090236402916764,303.61549960806894,1.9486680202708855,0.9116461775798951,Low
1,11,0,861.329295709959,0.14692192358377076,242.7989357396627,2.6039987756852696,3.747674644752496,Moderate
6,8,10,652.2437028137126,0.34264514652252154,256.65688069851547,2.484557607970359,2.2897316522362035,Low
7,26,2,179.74424257271116,0.8646589218581401,280.0625672345988,1.8781641269424039,0.1348769563630314,Low
8,23,19,538.8650287004898,0.15492531114344266,362.3732248020759,0.22583614995502088,2.8124109097960783,Low
10,23,22,169.88440120444454,0.0827368356181899,202.77242718257202,0.3371910815280389,0.544386880910199,Low
9,12,3,466.78872792918776,0.48453799508001083,329.8757640473245,0.14792696132947403,1.3424357532517872,Low
2,7,17,466.39584021306484,0.3024195112785364,333.77530620813707,0.7724376494774079,1.949691664270129,Low
11,15,22,159.40885972621743,0.5634083644838541,359.7311560713273,0.40698440148113324,0.43424974574359965,Low
10,24,5,413.9384805725314,0.8038048904834751,386.55058781206264,0.7801441207573017,0.5640318563737522,Low
2,17,2,199.89828891218335,0.13714848815274316,204.02756978985798,1.155174167156885,0.6542731568460431,Low
5,4,21,827.4116890083,0.580699084554285,230.75674110264325,2.828948352213407,1.7117552393379873,Low
5,22,10,952.9192233680237,0.5055087603898639,377.23425881119863,1.8311281793450762,3.505102527364796,Moderate
6,25,14,165.08482773214473,0.14407878601319957,291.70371243740306,2.504921357048887,0.8590384877839757,Low
3,13,21,959.6036865625313,0.6239984855289824,312.9181277866927,2.1310545021369967,2.2827561876268034,Low
8,18,4,570.3189394030707,0.27364041786077165,332.6054407446295,0.33750939157989523,2.373905791794379,Low
1,1,19,369.6091101584865,0.4878343185440125,335.81332089912746,2.2077612191218465,1.2934088756169848,Low
6,16,9,169.17586774854715,0.08227232427706188,386.34808066330163,0.8252966446773733,1.0822299694992674,Low
4,13,11,550.561841263376,0.45958405721362305,399.38988348233397,1.917323540984119,2.360254313835589,Low
1,10,14,815.0639900416738,0.3064634680428203,344.0314921861881,1.0228859209289656,3.5727556127688294,Moderate
7,12,16,736.3778295400283,0.8223812111853543,257.44424184103013,2.9930167897939777,0.7291746143867328,Low
9,2,9,145.20341031757638,0.05697872699736828,375.9504804588687,0.7906544384903335,0.925817711785992,Low
4,23,5,165.61165183111316,0.41860727491832994,209.84418290815233,0.837391412322809,0.3649479473649967,Low
4,3,17,462.5859543693734,0.458431424131438,246.21617057489925,2.792016766687195,1.3150741492056612,Low
6,10,12,365.76144464314893,0.7250060762991187,379.477143492743,0.07393321390896801,0.6408471562591569,Low
12,2,2,309.1458907504431,0.574287575090211,251.238302887871,2.0900669636195905,0.6662590341161562,Low
3,27,23,352.9040490178422,0.667212337194181,244.13021192434968,2.1759791722076343,0.5818325760160998,Low
12,23,9,823.1344689671962,0.7770492856517561,227.62505862804946,2.509135732231198,0.8709150222042716,Low
6,13,13,936.3052482686685,0.8622029736581888,371.8223515293833,2.923317931915426,1.0332741745205745,Low
7,13,5,464.5924250748098,0.3138754967224705,300.01165183821735,2.9268057574699573,2.0604076265527542,Low
11,18,2,915.4999019192473,0.538022705363903,334.97864061083095,0.19583027269939168,2.407506099439664,Low
10,3,15,389.34613112309376,0.8401080784391999,247.81327681500593,2.4655179682587076,0.32051328430642323,Low
10,27,6,528.7932877094124,0.9894511309650564,351.6080842022433,1.938929800972144,0.03902696998530934,Low
3,7,19,303.42609803439973,0.8895193110437631,352.0011089924197,1.9420264031192735,0.234860572111992,Low
7,14,13,676.4284379582596,0.3714672626243768,262.51960498166,0.3850497798440844,1.9318296837403666,Low
3,20,8,981.083003657328,0.19516651721865041,282.13652660205656,1.95056149933696,4.43719141341665,Moderate
2,17,14,643.1437864390408,0.4893925374065887,241.93805548604018,2.9474477418037432,1.7144796640118862,Low
12,21,20,422.03267570219396,0.7416414518360422,395.31220466458086,2.735455708618341,0.9148973609300346,Low
10,12,2,683.0357013914755,0.4925690707532976,329.12051541168233,1.3173919824145517,2.1516439245220753,Low
4,25,1,210.62861061884882,0.4831808633136685,386.90877614310307,0.11984391985828302,0.7103740594692023,Low
12,16,1,899.7931722388588,0.8382304210818006,260.67710872582666,1.0868804700006145,0.7011332427535489,Low
8,24,2,552.7755557018527,0.36140377906718635,356.37818259937796,2.4791709348016657,2.6165001617722554,Low
9,12,17,504.4147678356779,0.8597946748116456,353.1717287769484,2.104497304395498,0.503887681056501,Low
7,15,13,627.2783096081673,0.40680480095172356,338.33113037330827,1.378030966781869,2.387347937867935,Low
1,25,19,662.3054765104622,0.3282331056783394,393.12779505336005,0.16530460547649328,2.9633287912650226,Extreme
3,10,17,164.59822560386172,0.453989911199699,278.7110672212631,1.2806841834699079,0.47093852711509016,Low
12,25,9,714.3554991010622,0.7624469586748684,226.14346471795147,1.4070748191536504,0.7295953688031975,Low
9,7,1,317.73851228397666,0.12600202786399428,334.3417718488122,2.7856665986824076,1.9785318577228217,Low
12,20,21,742.5573692559308,0.19641921587201738,345.86196009544125,1.9232583107464785,4.101153799425524,Moderate
1,5,0,840.281314945777,0.951444825663092,315.0121146917629,0.9349587499639467,0.23423585758214094,Low
9,1,3,823.5626567972682,0.17549162738135737,241.36357862667927,1.5759547933521643,3.1620521204379246,Moderate
8,17,13,597.2508706671002,0.5677273179310546,300.89118833387107,0.1981659234664802,1.3203676492322165,Low
1,3,0,568.152903079676,0.5793144666619379,262.4379473138259,2.9177047069492104,1.350465650095149,Low
6,13,13,228.58836520547055,0.4896244620502448,285.4933056333378,1.080179705792178,0.6150854521529974,Low
5,14,15,797.811535362822,0.6447452485768186,329.04371516893275,1.4336020647394074,1.7771563152842107,Low
6,24,21,344.2684424020429,0.22982672579761843,349.0429485381669,1.0658519227107677,1.7068609061499715,Low
10,18,13,547.0258805361518,0.5526622677767482,246.44493818026862,2.0475351903486003,1.210905526368184,Low
12,4,19,355.84668363476504,0.37217325524689715,281.06507212939067,1.9866964749887792,1.2544630455495511,Low
5,18,2,220.4455266997238,0.661667259629189,253.83231419832583,2.145966931587407,0.38324197550178596,Low
6,5,2,666.6019272025629,0.14122354337314946,239.7263227723738,0.8044296888357625,2.471229135205121,Low
5,25,8,148.89883134061344,0.5708774168394762,356.6774439991677,0.947005443492198,0.4158075675020233,Low
11,16,5,773.78071071358,0.1852703553833237,381.85053888739844,0.37575369328862385,4.162873644776047,Moderate
12,1,12,385.828115735005,0.2786430631150364,274.04643713691536,1.9665299155383378,1.5211961766396342,Low
5,21,20,100.1212237040368,0.21870980032358323,350.2557848747534,0.11939138200695765,0.46209044180541947,Low
4,14,1,560.0162253135068,0.1828377798688171,379.3990578728822,1.7930470065703772,3.412557022538581,Moderate
3,15,7,142.1667176748428,0.825710951560667,369.2248421060463,2.6090876545549015,0.19226107323404928,Low
3,9,20,348.5526020388095,0.28570756766089034,236.56267770784518,2.6724964448689006,1.2439460152891835,Low
4,15,1,736.2788387101446,0.9271237818644493,391.2583763026723,1.347113281109885,0.3970323865156643,Low
9,17,3,156.42065945967929,0.9699265253451909,275.3352880858925,1.3779110646392212,0.02456127352923023,Low
2,25,14,855.404643120402,0.5712604699370973,267.84813223476726,0.23090754902405208,1.6750071413103114,Low
9,24,3,103.4379303927248,0.1430011226657264,212.48626545555607,2.0122950763291074,0.3771079435715268,Low
1,4,12,322.141482281712,0.37454824337958126,297.2347308209766,2.4637782611185366,1.2440518652792072,Low
1,12,11,766.8136505368643,0.797732263348214,221.80272312818573,0.7339651638141391,0.6154492618074112,Low
5,27,12,384.6431347563761,0.36739072869707046,249.7079641854852,1.263902644900094,1.1406793241562216,Low
6,26,13,191.70314925941216,0.08701721830278875,263.38852435345626,2.516518010295811,0.9616586932006306,Low
6,5,19,424.21052692038506,0.5567849109281879,361.7652646983368,2.631361402986864,1.4319298907603197,Low
3,5,17,343.353957746073,0.8451208514960348,375.0977300791793,0.7295399407926778,0.35670508170468196,Low
7,11,5,858.4407119444994,0.7959263871435024,260.4932634922939,1.6517119036240926,0.8862008114976906,Low
9,28,10,382.0131258266288,0.17512314013035324,371.73962424891477,0.5774794519074812,2.0650815258118635,Low
11,6,1,810.0392245984065,0.6727646144124667,371.4461874739582,0.30563629241866963,1.6911641946676192,Low
12,7,22,902.6849303296613,0.2205042634356471,352.93019007697467,2.7333615041758725,5.270242090043865,Moderate
10,24,18,490.4356776188766,0.21820753455217223,229.3390228030363,2.4615225126963276,1.8262967677144806,Low
8,14,18,918.9488294689528,0.8740717733051852,338.0645693801458,2.2801047054095216,0.800690901055229,Low
6,24,4,439.58624856687356,0.24966895274023015,389.0048129161138,0.14629895643942126,2.1697434893456142,Low
12,11,18,967.6705748410974,0.2632473465180112,336.5080957534314,2.5311863781307724,5.01055345512224,Moderate
8,13,1,180.36057207301565,0.0006533907612995549,266.32336982156676,1.3141322277161511,0.9051843243399322,Low
12,2,9,718.3173398529185,0.8706690341255177,300.1158634861663,1.027185369887579,0.5124143080913653,Low
5,25,1,544.4326364112358,0.7925948132091347,329.1450086702107,1.6394290830761293,0.720993693937805,Low
8,7,10,448.8839249100823,0.627328935090678,302.11408174570073,0.2740597281706675,0.865409247699,Low
10,20,17,669.4406908737408,0.7502657639388423,223.99058834619396,2.2699396480571963,0.765792550446308,Low
12,4,23,733.4713824708981,0.1520485674244918,262.41280893040414,1.7473052306648875,3.1954070198397666,Moderate
4,27,14,103.92694268527818,0.45832359458757543,360.4792061107265,0.5597702906195026,0.35715070254965353,Low
10,8,8,250.25777987247884,0.3512193873487809,372.2836092191035,0.5646965993071368,1.064302655078515,Low
8,20,22,741.7414455708869,0.09377652625701649,227.46000654311405,0.5527459547180227,2.6891011214901965,Low
10,22,18,699.7468722203859,0.4861304852149241,390.4773504797449,0.17100716265580196,2.3801393120019556,Low
12,21,8,969.4427546158095,0.9207396503426354,265.76452356972186,1.7633953481150544,0.4003654598369577,Low
2,19,2,784.9340112257047,0.04005911905069448,332.46274774614403,2.5210445327655244,5.2276913045339235,Moderate
12,13,20,955.6954369582043,0.2914609134937939,350.36502919133625,0.0524946419621658,3.9749043003513367,Moderate
12,14,8,732.2864513813263,0.20754093620570346,362.38924692757666,0.14701393491382064,3.556478150562707,Moderate
5,10,13,368.24698777549884,0.23814665366569632,389.149940445186,1.7183108300608374,2.132265666470373,Low
9,11,18,194.82843002577084,0.9084345518793753,262.5839096057645,2.458487056158157,0.09726713439840202,Low
4,2,6,803.641477010442,0.4680690542342901,371.7012909103109,0.9802166717059008,2.9078455077690686,Extreme
11,25,15,679.7342993283244,0.4662994129398188,226.33738068724142,1.0488431964231664,1.512024091330125,Low
6,26,15,143.3674111539666,0.7605756424552823,341.0081812707185,1.789039492490328,0.22999094857297392,Low
1,9,0,424.0454193108805,0.1544922040049258,348.39554590279715,0.822638667372441,2.2531208954877444,Low
9,17,3,961.1198339358575,0.4872653541000508,335.5446482402641,0.0798250982330524,2.7779361930899187,Low
1,26,3,550.361031139181,0.4299852141210597,250.4629472270306,2.205685554304788,1.5984100830809194,Low
5,3,6,489.4562224177342,0.5969106905466561,374.6086294030407,1.8769497388243592,1.4630075922068861,Low
4,24,7,511.92964464336455,0.9995577032504386,233.771692674079,1.7422679971669774,0.0010358972645733004,Low
12,6,16,287.99445160464734,0.7694488940820471,210.72695830416617,2.2250523869754693,0.28508272907414706,Low
3,5,4,431.8364537783157,0.3978657030174272,343.49299812238246,2.0256925126861125,1.7901499021479688,Low
6,5,6,432.83193038845894,0.827553052274047,295.09514304654675,0.6176459645349635,0.3897748873216369,Low
2,22,19,147.11951816872516,0.17070836331248018,369.8196039917352,1.0574431408300535,0.8315166946636556,Low
3,15,19,790.8108656661265,0.030463686308960125,276.6794282116518,0.378330425035875,3.669355761208763,Moderate
5,23,3,474.8539887134911,0.20444837246427305,233.65571770154256,0.3895710402536431,1.528450007744075,Low
9,17,5,839.961898134781,0.34041155611425966,367.28843849397396,2.028587239069618,4.079465401709422,Moderate
2,9,6,865.3132010079058,0.5105807574595599,309.7819263280143,2.5758003209474944,2.7497602427561834,Low
10,3,17,290.79464922879225,0.6151291405411998,237.83915847807097,2.888197751583417,0.5717757615560175,Low
8,20,4,691.6181339531157,0.9106057172144217,344.0767997172892,1.8850413526483332,0.4213868251476898,Low
2,26,19,525.0536237466836,0.5098540095504577,302.2227276979001,0.5523039700828709,1.3678934755780698,Low
11,17,2,892.1410641293365,0.5012756446257294,320.862596448064,0.3169510363467921,2.4547842042041816,Low
5,27,6,294.1666112588087,0.05024300982298213,292.17966764131637,2.4385529146102733,1.692288778011986,Low
7,10,21,710.0318802790398,0.03491155265622381,365.7417967636013,1.7362694290799978,4.902283020921991,Moderate
8,3,13,646.9769100274503,0.5511599619163721,365.91254313661,1.8548550630411595,2.099436131542201,Low
1,18,6,365.7713298146495,0.4381786132483445,341.87776436487724,2.3443862662641277,1.4454299068093777,Low
6,18,4,222.94081328605535,0.8391803949802986,221.08027547929245,2.109831683197355,0.15997990175933008,Low
1,17,21,686.4757844295489,0.16067958471184518,367.7707723808138,2.50337475856829,4.415767702229417,Moderate
2,24,4,764.7377123190976,0.024971662117049598,334.20259610658195,0.16864171637963543,4.223293461306181,Moderate
1,3,22,384.064609387015,0.44903876793012587,339.4048332008599,2.2425619102395142,1.4654277524192116,Low
11,3,1,680.3493436200824,0.23747855675225749,272.5965680807743,2.5525582719662863,2.9585942643754706,Extreme
5,6,20,455.61781685035294,0.04961437333883745,375.85591123140136,0.858405127374943,2.9453488065441844,Extreme
10,13,21,741.8861949543559,0.724598286847629,345.0743200469715,1.9213418219797584,1.4008462069225336,Low
9,24,5,279.2937474046478,0.11159299995724747,222.5180933058389,0.9424861915109163,1.0069392547460918,Low
6,15,14,901.193502372557,0.6083195000077717,281.5556068812325,2.873913199447362,2.132423740055232,Low
11,25,20,358.66863681902174,0.28104975016688916,377.27607239202837,0.10027071730651127,1.6376959209778532,Low
11,9,9,431.0073889805376,0.17349605035502202,209.4393403394758,1.7393785314988652,1.4597610327421249,Low
1,4,22,152.2827568723148,0.37975152291931746,392.2833239284099,0.49951064114854526,0.6483866903092461,Low
1,14,23,200.36099108914874,0.8014457762229537,335.83251366391255,2.136660615531476,0.270248317469482,Low
2,5,6,564.2757124410953,0.3920935769045727,326.27519552867534,0.5276708502559863,1.963781644250148,Low
9,2,4,340.83340905517434,0.7507696492110557,254.11185129759826,0.7061497856950727,0.38516788794751755,Low
3,11,0,851.932203167975,0.1254862967991507,249.75835774783542,1.4831124331372743,3.5612302259881417,Moderate
1,9,12,113.22404978945846,0.7727714196650791,388.4116438977191,2.7445048499906344,0.21225874744807385,Low
5,24,20,441.18464380474256,0.23693332490664865,259.65449084682456,0.6351431164439125,1.5494258649052892,Low
7,3,17,403.6109920921834,0.6773931298888728,355.1010593437999,0.43272006335431057,0.8039607913460546,Low
6,27,12,117.39486782584093,0.5657815548409963,278.6243596414158,2.276930495562092,0.29061298092834054,Low
12,28,20,211.9315591004592,0.9291447172116873,227.8508141569408,1.5018585970017928,0.06558963698179782,Low
1,9,20,472.27840742677176,0.38732251797531403,202.1430595390718,2.735355337145314,1.2415055352776923,Low
5,3,17,543.578126002702,0.06616518883444045,308.85146740305015,0.43984367147952685,2.7278748741595695,Low
5,25,4,463.8607725293822,0.019155485551252904,395.1557637097865,1.9377836790691179,3.5770794798183676,Moderate
6,2,12,577.8439105708844,0.8268585609727531,273.82723876184093,0.6986374384554451,0.48850097012768184,Low
3,12,3,635.6185074151134,0.5247356376614322,271.43846679860894,0.4702812859549179,1.430903271241101,Low
5,10,16,108.93143901505206,0.7752440518349493,268.81832356988843,2.0502882454718114,0.132181138567102,Low
7,9,2,517.6856435081535,0.2344256000115147,304.1087674609717,1.7810538597261996,2.3665482097297117,Low
5,15,16,967.1493167988294,0.34508374551323373,288.1329766848587,2.2644823750869936,3.7305274309288716,Moderate
5,8,10,567.1290521165938,0.03010387221131894,375.9829253454029,0.9283877293385471,3.766865278260299,Moderate
5,25,20,709.7880407130579,0.9614923245741122,301.1041583446981,1.34391496914657,0.15559815590938472,Low
10,5,19,380.67747212519487,0.6678679067008134,301.5515676377138,1.2164150289912554,0.7127421293806442,Low
10,11,22,796.5922403374863,0.9332050877593062,227.67431894411132,2.9522683918995427,0.2615098707395994,Low
3,27,20,795.6293336885036,0.2654964074290723,396.5479081820772,0.8767468702181637,4.200956120367642,Moderate
1,2,3,569.166442888725,0.6114636112256608,249.99457817376594,0.8844517150403006,1.002898271590549,Low
5,24,1,978.4124409512922,0.6784999682926378,214.67281349192052,1.0636446264858221,1.2451652778125097,Low
9,28,19,212.99519328638803,0.31754970025758844,332.6292497950418,1.6937822438709644,0.9423343446130984,Low
